_id,year,month,idgeo,isoalpha3,source,indicator,area,quintile,sex,education_level,age,ethnicity,value,se,cv,sample,language,collection_en,collection_es,theme_en,theme_es,disability,migration,management,funding
31933,2015,NA,country,CRI,CRI-ENAHO,formalidad_2,Total,Total,Total,Total,Total,Total,0.70260637369894,0.031689574415282,0.045102884917552,15865.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
32263,2016,NA,country,CRI,CRI-ENAHO,formalidad_2,Total,Total,Total,Total,Total,Total,0.6954863502139,0.031412249268257,0.045165874583442,16011.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
32590,2017,NA,country,CRI,CRI-ENAHO,formalidad_2,Total,Total,Total,Total,Total,Total,0.708871338708181,0.031251516593457,0.044086302953663,14700.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
32918,2018,NA,country,CRI,CRI-ENAHO,formalidad_2,Total,Total,Total,Total,Total,Total,0.717022974790574,0.030928320068878,0.043134350162087,14672.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
33243,2019,NA,country,CRI,CRI-ENAHO,formalidad_2,Total,Total,Total,Total,Total,Total,0.727349704446121,0.03070576928785,0.04221596448057,14276.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
33553,2020,NA,country,CRI,CRI-ENAHO,formalidad_2,Total,Total,Total,Total,Total,Total,0.785961559964441,0.03051554056832,0.038825741769993,8779.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
33880,2021,NA,country,CRI,CRI-ENAHO,formalidad_2,Total,Total,Total,Total,Total,Total,0.730088472153047,0.030794272135506,0.042178822581177,12703.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
34199,2022,NA,country,CRI,CRI-ENAHO,formalidad_2,Total,Total,Total,Total,Total,Total,0.754500169710393,0.029632478275583,0.0392743162496,12448.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
34503,2005,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.220311934668833,0.022824469126976,0.10360069308676,11102.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
34800,2006,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.256596280793279,0.023442810314114,0.091360678501029,10850.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
35109,2007,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.305783265235884,0.024292997109742,0.079445149135296,10879.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
35422,2008,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.327410637574087,0.024500102110107,0.074829890353097,11359.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
35733,2009,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.323341454049619,0.024619546264131,0.076141014261514,11098.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
36044,2010,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.336392829691126,0.024316108824803,0.072284860670574,11152.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
36356,2011,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.32207031527716,0.023545563389942,0.073106903285017,11302.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
36667,2012,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.331274067651999,0.023553684229412,0.071100295885989,11018.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
36980,2013,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.33794779608313,0.023475784010327,0.069465711220534,11168.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
37292,2014,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.370651146336067,0.023494764755711,0.063387810851145,11016.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
37605,2015,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.384581520808143,0.023234877437217,0.060416000717851,10869.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
37918,2016,NA,country,DOM,DOM-ENFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.398336105144615,0.02319420378237,0.058227721471418,10732.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
38221,2017,NA,country,DOM,DOM-ENCFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.398597944817196,0.023381008033442,0.058658124903693,8752.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
38525,2018,NA,country,DOM,DOM-ENCFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.416379509876022,0.023152494496056,0.055604307961624,8946.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
38838,2019,NA,country,DOM,DOM-ENCFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.43892300177388,0.022954452609187,0.052297219595277,9434.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
39139,2020,NA,country,DOM,DOM-ENCFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.419653626280734,0.02360941177036,0.056259282159917,7270.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
39450,2021,NA,country,DOM,DOM-ENCFT,formalidad_2,Total,Total,Total,Total,Total,Total,0.403976291766484,0.022790593263018,0.056415670244806,8623.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
39837,2003,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.178650509148672,0.016257589162969,0.091002198876688,35841.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
40222,2004,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.165761528921105,0.014960508167046,0.09025319846179,39586.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
40612,2005,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.172608704299667,0.015307347346531,0.088682360537018,35414.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
40995,2006,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.169914576962733,0.014817305635395,0.087204440609265,38169.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
41378,2007,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.176858135410307,0.015240353146859,0.086172757116892,35707.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
41754,2008,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.195193197970522,0.015947465236372,0.081700927092656,34829.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
42148,2009,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.210935989951671,0.016279264551659,0.07717632517518,34928.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
42536,2010,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.245853901550618,0.017262656604103,0.070215101307021,35996.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
42927,2011,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.278881883547666,0.017753551187983,0.063659750723638,30362.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
43324,2012,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.291587907491603,0.017808054882281,0.061072679712528,32287.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
43712,2013,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.307713803631172,0.017765289724983,0.057733158263763,34578.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
44106,2014,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.326793643375211,0.017701999145615,0.054168737686522,52492.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
44500,2015,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.323501023120623,0.017366240978433,0.053682182550494,51190.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
44893,2016,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.293594788344124,0.016484615816458,0.056147508303641,54506.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
45295,2017,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.369752322798442,0.017186167241999,0.046480214409276,53499.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
45695,2018,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.354990064046651,0.016989543490884,0.047859208500695,28743.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
46095,2019,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.329879907627674,0.016521830085979,0.050084378296319,29181.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
46486,2020,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.290381563349899,0.016149151597296,0.055613556904219,14734.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
46876,2021,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.292812964124852,0.015846561732006,0.054118374776772,14824.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
47260,2022,NA,country,ECU,ECU-ENEMDU,formalidad_2,Total,Total,Total,Total,Total,Total,0.299546943920716,0.016103626178944,0.053759941490862,14017.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
47552,2003,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.188684554583231,0.018891480255447,0.100122027990976,4978.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
47891,2004,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.188763771974572,0.019259007820568,0.102027034208461,22464.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
48176,2006,NA,country,GTM,GTM-ENCOVI,formalidad_2,Total,Total,Total,Total,Total,Total,0.217569985579185,0.019656244239027,0.090344466341258,22553.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
48448,2010,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.190348797896832,0.018006549738764,0.094597654084075,6044.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
48761,2011,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.182866351684069,0.017254929828143,0.09435814554858,6161.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
49065,2012,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.178769266288987,0.016285656356436,0.091098748093027,6533.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
49365,2013,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.182533340178699,0.01625309592852,0.089041793201223,6644.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
49650,2014,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.203680061444389,0.015854353158277,0.077839495166323,7028.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
49952,2015,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.187994293454971,0.015071083979556,0.080167773726416,9931.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
50255,2016,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.189367452399697,0.015283114908243,0.08070613357561,9532.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
50559,2017,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.182560967911934,0.014800905103866,0.08107376551052,9624.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
50871,2018,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.179873189866239,0.014419073717364,0.080162439594731,9372.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
51181,2019,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.178377585899613,0.014318757043681,0.080272176414248,9113.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
51475,2021,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.163507033521605,0.013417539191256,0.082060929748829,10932.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
51817,2022,NA,country,GTM,GTM-ENEI,formalidad_2,Total,Total,Total,Total,Total,Total,0.166210888836817,0.013796675154054,0.083007047556307,8692.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
52091,2017,NA,country,GUY,GUY-LFS,formalidad_2,Total,Total,Total,Total,Total,Total,0.448588098513086,0.097217635453291,0.216719159013657,4793.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
52356,2018,NA,country,GUY,GUY-LFS,formalidad_2,Total,Total,Total,Total,Total,Total,0.427549833700441,0.101255317668675,0.236826937324032,4344.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
52622,2019,NA,country,GUY,GUY-LFS,formalidad_2,Total,Total,Total,Total,Total,Total,0.428805775573991,0.101605232313158,0.236949309223159,4091.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
52885,2021,NA,country,GUY,GUY-LFS,formalidad_2,Total,Total,Total,Total,Total,Total,0.424655312196907,0.099245554660085,0.23370849677271,4177.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
53165,2005,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.191480079347496,0.024626722708282,0.128612453014447,12322.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
53474,2006,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.18038718403238,0.023256553237978,0.128925751364926,36340.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
53784,2007,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.180796850715629,0.022809861566756,0.126162936336943,37755.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
54099,2008,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.192016174089786,0.023079947584622,0.120197934856413,38048.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
54405,2009,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.166349720347365,0.020999549507244,0.126237359842828,38953.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
54694,2010,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.168172650308657,0.020702027349732,0.123099845972197,13197.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
54993,2011,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.16212134603581,0.020489233219149,0.126382081818043,12782.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
55278,2012,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.144952591521522,0.01951420532513,0.13462474261616,12901.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
55564,2013,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.157850122663025,0.019504860866477,0.123565699775324,13406.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
55869,2014,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.197839704480154,0.021376520840938,0.108049700625603,10010.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56161,2015,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.175264254560381,0.019906654404448,0.113580800913345,11344.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56458,2016,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.187813344902482,0.020432406931152,0.108791028357232,11421.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56745,2017,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.152256045005301,0.018381848589353,0.120729844182625,10218.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57036,2018,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.157755824725837,0.018043784529496,0.114377929061285,11700.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57346,2019,NA,country,HND,HND-EPHPM,formalidad_2,Total,Total,Total,Total,Total,Total,0.154271078149071,0.018325415432434,0.118787109368134,38473.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57616,2012,NA,country,HTI,HTI-ECVMAS,formalidad_2,Total,Total,Total,Total,Total,Total,0.067946007722768,0.012493197903434,0.183869491705952,8724.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57929,2004,NA,country,MEX,MEX-ENIGH,formalidad_2,Total,Total,Total,Total,Total,Total,0.350888960915545,0.007334536990437,0.020902729374272,37961.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58246,2005,NA,country,MEX,MEX-ENIGH,formalidad_2,Total,Total,Total,Total,Total,Total,0.34570492626246,0.007200026631615,0.020827087162042,39466.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58564,2006,NA,country,MEX,MEX-ENIGH,formalidad_2,Total,Total,Total,Total,Total,Total,0.33683904251439,0.006961835988326,0.020668138516123,36693.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58882,2008,NA,country,MEX,MEX-ENIGH,formalidad_2,Total,Total,Total,Total,Total,Total,0.330898097633185,0.006834275889438,0.020653717680221,50563.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59265,2010,NA,country,MEX,MEX-ENIGH,formalidad_2,Total,Total,Total,Total,Total,Total,0.330691918228025,0.006819951297917,0.020623277806307,44791.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59637,2012,NA,country,MEX,MEX-ENIGH,formalidad_2,Total,Total,Total,Total,Total,Total,0.288513083451664,0.006188654100079,0.021450167964796,15283.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60014,2014,NA,country,MEX,MEX-ENIGH,formalidad_2,Total,Total,Total,Total,Total,Total,0.307745876172637,0.006360971781798,0.0206695597709,32705.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60401,2016,NA,country,MEX,MEX-ENIGH,formalidad_2,Total,Total,Total,Total,Total,Total,0.288791908671582,0.005984588470032,0.020722839838416,120104.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60787,2018,NA,country,MEX,MEX-ENIGH,formalidad_2,Total,Total,Total,Total,Total,Total,0.300987763664002,0.005930938988546,0.019704917290814,127529.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61176,2020,NA,country,MEX,MEX-ENIGH,formalidad_2,Total,Total,Total,Total,Total,Total,0.297822345478107,0.005942289391667,0.019952463211342,148330.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61565,2022,NA,country,MEX,MEX-ENIGH,formalidad_2,Total,Total,Total,Total,Total,Total,0.307191183943423,0.005816622218566,0.018934860512263,150566.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61854,2005,NA,country,NIC,NIC-EMNV,formalidad_2,Total,Total,Total,Total,Total,Total,0.177766062876343,0.026371249389478,0.148348053406694,14739.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
62154,2010,NA,country,NIC,NIC-ECH,formalidad_2,Total,Total,Total,Total,Total,Total,0.163562252427365,0.02183943975072,0.133523716056787,15751.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
62443,2011,NA,country,NIC,NIC-ECH,formalidad_2,Total,Total,Total,Total,Total,Total,0.158035806199346,0.020520278773134,0.129845756266458,16950.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
62739,2012,NA,country,NIC,NIC-ECH,formalidad_2,Total,Total,Total,Total,Total,Total,0.158859242157027,0.019959285575457,0.125641324385322,17228.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
63038,2014,NA,country,NIC,NIC-EMNV,formalidad_2,Total,Total,Total,Total,Total,Total,0.206860760727562,0.010780472710989,0.052114633403997,12942.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
