_id,year,month,idgeo,isoalpha3,source,indicator,area,quintile,sex,education_level,age,ethnicity,value,se,cv,sample,language,collection_en,collection_es,theme_en,theme_es,disability,migration,management,funding
27204,2010,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,666.479392301709,5184.59705532215,10581.9920313113,10125087.7763131,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
27498,2011,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,675.622534825622,5098.9040522614,10498.027326362,10511362.5283134,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
27792,2012,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,686.56049435834,5598.34313029308,11390.7055848509,10227372.4251287,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
28086,2013,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,746.077835874863,5917.25969990128,11101.4087781232,11332176.2491033,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
28380,2014,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,767.655220016514,5663.90729254251,10403.3181752666,11673732.9307911,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
28674,2015,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,783.923330644856,1563.03708041698,2821.34254816515,11968941.4122857,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
28968,2016,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,793.266512080757,1809.31152227021,3276.4886760571,12207578.3544108,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
29262,2017,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,789.476430932071,2313.34483233125,4174.6289466813,11161617.7805176,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
29556,2018,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,791.082724024532,1838.57605946555,3312.69598628718,11125787.430681,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
29850,2019,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,774.841716940144,2081.41683271129,3820.01622702325,10638576.7735882,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
30144,2020,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,769.270400193451,4139.71854435498,7089.95961574084,6473410.41762789,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
30438,2021,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,756.210108104161,2514.24779839093,4702.96419462974,9239375.10081663,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
30732,2022,NA,country,CRI,CRI-ENAHO,salminmes_ppp,Total,Total,Total,Total,Total,Total,698.416699816089,2188.83311899614,4462.20750807824,8348873.22960153,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
31008,2003,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,305.871087836186,2170.98520733879,12176.1179205375,3103979.79936162,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
31284,2004,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,289.552253132705,2328.55817645772,14046.2246592685,2959224.02701624,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
31560,2005,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,277.910029347958,2162.1104117225,13668.1546572112,2899713.24621659,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
31836,2006,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,258.343948474619,2114.14802173935,14788.9478062589,2644408.6565862,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
32112,2007,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,279.898505265019,2368.58282945959,15597.8954290495,2884074.19825075,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
32388,2008,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,252.97221890668,4052.13985255444,29908.1200589706,2691877.38138598,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
32664,2009,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,286.795838913963,4548.52315966872,29316.7481391519,2970344.50363192,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
32940,2010,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,269.723479602929,4353.34891661193,30610.7206130708,2814294.78617696,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
33216,2011,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,290.969156305159,5236.88090567323,34663.0011065693,3058958.74023614,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
33492,2012,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,280.602017803771,5518.07302457957,38082.8436065657,2877573.69257768,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
33768,2013,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,305.148395199601,5557.48474692725,35594.1738337571,3185749.24588384,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
34044,2014,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,296.264505620427,5656.5687911263,38211.7223378823,3060412.34305901,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
34320,2015,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,334.930444423333,6971.6700357492,42420.4420199046,3411266.57645165,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
34596,2016,NA,country,DOM,DOM-ENFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,329.610595178407,6786.15915173738,42317.5740849074,3326100.51594531,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
34872,2017,NA,country,DOM,DOM-ENCFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,382.971599828449,5072.87303520404,26882.7770265575,3150707.35178865,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
35148,2018,NA,country,DOM,DOM-ENCFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,369.790200554451,4896.28002179198,27389.3925181488,3112893.90826737,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
35424,2019,NA,country,DOM,DOM-ENCFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,363.215689754914,4404.96275272175,25357.6359850575,3207557.75622564,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
35700,2020,NA,country,DOM,DOM-ENCFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,349.981589805582,6012.74246020974,34645.5427135222,2369025.38139398,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
35976,2021,NA,country,DOM,DOM-ENCFT,salminmes_ppp,Total,Total,Total,Total,Total,Total,323.332460695201,4697.56545619956,30260.5452815314,2601856.31121428,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
36309,2003,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,344.655373309721,2095.15653411992,13558.622296212,10785989.9077277,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
36642,2004,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,349.326970612453,2005.27636396187,13367.671220441,11799915.740318,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
36975,2005,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,357.146248919219,2186.58659122506,14286.1218198452,11062962.2065217,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
37308,2006,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,368.793334132956,2259.60775113633,14519.272314817,11907230.3791508,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
37641,2007,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,383.122223275473,2444.85306777967,15107.353914149,11944601.5550594,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
37974,2008,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,415.801727243794,2661.92488878367,15100.5560941517,12801703.5783819,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
38307,2009,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,430.986595380812,2774.1619837267,15283.7464672404,13356705.5774467,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
38640,2010,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,458.192254211858,2941.74639549261,15229.2384183566,14677730.6714227,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
38973,2011,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,482.425724255324,4726.99316973596,23508.8569850612,13013433.9117874,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
39312,2012,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,507.691126867223,4302.27854325127,20452.3274533065,14466150.9689547,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
39651,2013,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,538.249445428855,3938.21515908685,18217.8327654525,16776696.964572,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
39990,2014,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,555.546928006486,3729.46122759589,17124.4420596897,26175149.0599536,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
40329,2015,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,556.354652479425,3477.23529759699,16178.6339379883,25604553.8164081,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
40668,2016,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,565.441356731846,3817.05681686784,17840.3049674636,27283110.9036683,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
41007,2017,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,576.939104711138,3993.95271575313,18622.9281922945,27530380.1986061,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
41346,2018,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,595.19478069684,5638.97367896149,25282.40132431,15186990.0242606,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
41685,2019,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,605.91782580781,6802.89736325946,30016.7624808586,15490289.2167767,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
42024,2020,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,617.2339058322,16331.0231458802,70483.6250730258,8145635.85526754,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
42363,2021,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,616.413039985952,19717.7629445954,88365.7551320081,8371505.49604922,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
42702,2022,NA,country,ECU,ECU-ENEMDU,salminmes_ppp,Total,Total,Total,Total,Total,Total,633.002730572198,22072.2921907416,95185.4949983112,8087875.88852097,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
43014,2003,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,427.966287673008,20848.8815944038,94965.4999211958,1909585.57559696,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
43326,2004,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,471.060595709448,8545.74897495194,34916.4018137722,9612462.516047,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
43596,2006,NA,country,GTM,GTM-ENCOVI,salminmes_ppp,Total,Total,Total,Total,Total,Total,445.686664954122,5280.30243741345,23643.2353873326,9036297.13194483,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
43908,2010,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,460.703491516468,11318.6338381945,51244.3556356295,2559668.5988655,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
44220,2011,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,493.385539571527,11876.9970034035,52097.0087453197,2834006.53929885,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
44532,2012,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,507.492645151569,11929.6002529055,52822.3115752772,3045970.85619972,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
44844,2013,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,510.687884276103,13102.1494252742,58400.7060066444,3131027.41849679,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
45156,2014,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,518.499632118457,17991.5529482674,83801.6842910367,3319434.64482237,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
45468,2015,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,531.730406433485,13079.3652891813,60413.8275374637,4790890.9619657,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
45780,2016,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,529.458126490509,13703.9275826886,63622.7373188275,4654995.84810456,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
46092,2017,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,538.17284740306,10977.263833469,50695.4884048431,4753142.58826383,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
46404,2018,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,538.174077709332,9389.42094630821,44164.5623626412,4613228.19412439,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
46716,2019,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,518.969056499161,8711.85712855805,42796.3551001015,4354150.38402796,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
47028,2021,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,482.259638098259,8104.56438331437,44063.7108901049,4818738.3038778,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
47361,2022,NA,country,GTM,GTM-ENEI,salminmes_ppp,Total,Total,Total,Total,Total,Total,472.612017293867,9839.44987018629,53081.4256266433,3706223.43961851,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
47631,2003,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,316.718396762087,1359.10163839125,6359.68604392811,4191042.87149593,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
47901,2004,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,323.573098563305,761.108702518099,3498.6727453449,3786971.55093318,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
48171,2005,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,327.29275019058,590.959302190153,2745.63211025787,3691723.0542625,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
48441,2006,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,340.078650705887,240.069671880732,1108.22478495288,11253544.5518484,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
48711,2007,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,350.261718739108,215.842474683357,980.668372727268,11881974.4480085,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
48981,2008,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,401.064562927789,264.628025981269,1065.93308553595,13762129.4123041,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
49251,2009,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,529.769333686504,449.084385351778,1414.91149783836,18389353.1109259,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
49521,2010,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,524.197834153303,1752.14907613246,5701.35469282199,6187107.03651144,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
49791,2011,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,548.048621520568,2000.49132548524,6219.50810080283,6300366.95300045,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
50061,2012,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,580.1772178721,1443.95908729596,4248.38263417651,6733536.79062359,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
50331,2013,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,606.835018473848,1227.09706733872,3566.82184611945,7277772.37655686,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
50607,2014,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,617.769843207351,4739.49068950385,13551.3561877007,5561164.12855257,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
50883,2015,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,636.731193169227,4274.35139089477,12138.8666966335,6466005.2666335,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
51159,2016,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,659.70356531676,4173.43465835766,11511.472276709,6835848.34381227,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
51435,2017,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,648.141947584264,6058.45983064254,17274.8368295453,5904573.14249264,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
51711,2018,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,655.123785917429,6481.45830455216,18819.3200299532,6810666.87839759,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
51981,2019,NA,country,HND,HND-EPHPM,salminmes_ppp,Total,Total,Total,Total,Total,Total,665.238984464175,2107.22496108691,5882.54509250173,22761817.0924262,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
52251,2003,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,408.696409252513,1560.74965076497,3812.47859775042,3458389.01509476,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
52521,2004,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,360.018668608962,1464.84110001294,4133.76375990914,2845587.55668523,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
52791,2005,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,364.918379888848,1392.25512476494,3916.43405342616,2952189.69330078,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
53061,2006,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,384.307443608205,1504.40321950339,4104.27820194027,3133258.5877377,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
53331,2007,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,351.650234173387,1669.31136611653,5055.45629800011,2903224.33333548,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
53601,2008,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,333.204225186217,1766.21522979947,5488.37608670195,3107795.80831185,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
53871,2009,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,334.491989165742,1866.84364069951,5721.07369542887,2504007.03089475,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
54141,2010,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,297.017014296508,1872.76134538538,6380.37299898541,2074366.82784681,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
54411,2012,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,317.477907974024,2187.89481617679,6982.97668900991,2337272.35850476,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
54681,2013,NA,country,JAM,JAM-LFS,salminmes_ppp,Total,Total,Total,Total,Total,Total,292.562554655239,1857.0827028101,6501.89119218122,2121663.6463598,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
