_id,year,month,idgeo,isoalpha3,source,indicator,area,quintile,sex,education_level,age,ethnicity,value,se,cv,sample,language,collection_en,collection_es,theme_en,theme_es,disability,migration,management,funding
29891,2018,NA,country,COL,COL-GEIH,tasa_agro,Total,Total,Total,Total,Total,Total,0.16459317907087,0.007805136377584,0.047420776618106,87543.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
30289,2019,NA,country,COL,COL-GEIH,tasa_agro,Total,Total,Total,Total,Total,Total,0.158613428104277,0.007760056553946,0.048924335390094,84552.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
30688,2020,NA,country,COL,COL-GEIH,tasa_agro,Total,Total,Total,Total,Total,Total,0.167790245388831,0.008090645481827,0.048218807136722,75950.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
31085,2021,NA,country,COL,COL-GEIH,tasa_agro,Total,Total,Total,Total,Total,Total,0.15867408546071,0.007890603383935,0.049728368441668,73719.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
31502,2022,NA,country,COL,COL-GEIH,tasa_agro,Total,Total,Total,Total,Total,Total,0.145234488509818,0.007477691592004,0.051487023975705,95218.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
31800,2003,NA,country,CRI,CRI-EHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.151414269925329,0.027987113313912,0.184838016441347,16964.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
32095,2004,NA,country,CRI,CRI-EHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.148334914464722,0.027637849532463,0.186320595068238,16784.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
32394,2005,NA,country,CRI,CRI-EHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.151935699360066,0.026928517531179,0.177236275902231,17693.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
32693,2006,NA,country,CRI,CRI-EHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.140029006605724,0.025652748547547,0.183195961817948,18271.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
32992,2007,NA,country,CRI,CRI-EHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.132213920272199,0.024409339533047,0.184620042146799,19369.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
33297,2008,NA,country,CRI,CRI-EHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.123425965465739,0.02350842912581,0.190465831375936,19105.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
33603,2009,NA,country,CRI,CRI-EHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.118430667852378,0.023106312281774,0.195104128861078,19594.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
33931,2010,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.151077080860238,0.025932011980494,0.171647557874667,16436.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
34258,2011,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.142255724932843,0.024717505690687,0.173754031356948,16864.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
34582,2012,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.134643339822197,0.024038929595267,0.178537829104742,16158.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
34904,2013,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.127256080063663,0.023400697165858,0.183886672873716,15734.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
35233,2014,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.103555139692922,0.021236634250377,0.205075617814347,15751.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
35559,2015,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.113826213878263,0.022017861251094,0.193434012262258,15865.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
35887,2016,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.116150142522086,0.021870084901008,0.188291502929923,16011.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
36214,2017,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.110223506094502,0.021543808622938,0.195455664461145,14700.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
36540,2018,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.107754233432698,0.021289900209935,0.197578318101371,14672.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
36862,2019,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.103872461833304,0.021036839175894,0.202525662765697,14276.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
37166,2020,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.122373314055378,0.024382194822243,0.199244377832317,8779.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
37488,2021,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.110943165604375,0.021786452536778,0.19637489536281,12703.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
37800,2022,NA,country,CRI,CRI-ENAHO,tasa_agro,Total,Total,Total,Total,Total,Total,0.104801856005947,0.021089038476477,0.201227719433525,12448.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
38098,2003,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.137471085234214,0.019555872832638,0.142254444266009,10656.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
38394,2004,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.148607352350862,0.019750398771096,0.132903241048701,10852.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
38693,2005,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.147698733476218,0.019539173182716,0.13229072939791,11102.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
38990,2006,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.148153173904188,0.019068141446971,0.12870558857755,10850.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
39273,2007,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.14368242207297,0.018494642973752,0.128718897600148,10879.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
39580,2008,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.139563098856911,0.018092197508746,0.12963453561099,11359.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
39885,2009,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.148034544718145,0.018692056911145,0.126268209536728,11098.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
40192,2010,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.145150866464413,0.018128828168062,0.124896451599937,11152.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
40503,2011,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.146830063965452,0.017834735693242,0.121465149653806,11302.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
40804,2012,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.135498579950621,0.01712739339926,0.126402752010401,11018.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
41111,2013,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.140979838276632,0.017271472307518,0.122510229254394,11168.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
41420,2014,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.144225014819486,0.017090028790342,0.118495593928224,11016.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
41723,2015,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.128703031447668,0.015993311757294,0.12426522963289,10869.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
42033,2016,NA,country,DOM,DOM-ENFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.123156412536204,0.015569233671115,0.126418376034935,10732.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
42312,2017,NA,country,DOM,DOM-ENCFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.098003360544692,0.014198294934637,0.144875592589117,8752.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
42603,2018,NA,country,DOM,DOM-ENCFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.092020565883071,0.013575889832084,0.147531040499522,8946.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
42895,2019,NA,country,DOM,DOM-ENCFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.087483776801854,0.013069097472155,0.149388811845146,9434.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
43177,2020,NA,country,DOM,DOM-ENCFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.09104770933314,0.013762619255134,0.151158325189461,7270.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
43477,2021,NA,country,DOM,DOM-ENCFT,tasa_agro,Total,Total,Total,Total,Total,Total,0.075976203688233,0.012306265946334,0.16197526789878,8623.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
43872,2003,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.315247205101779,0.019718893821488,0.062550574604211,35841.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
44266,2004,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.332672244529328,0.018955587323807,0.056979768031523,39586.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
44661,2005,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.318412449427558,0.018869872313784,0.059262357196487,35414.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
45056,2006,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.319268302087023,0.018393247482854,0.057610628310481,38169.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
45452,2007,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.29980145976439,0.018300907944178,0.061043425067245,35707.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
45846,2008,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.289621741699251,0.018250464243604,0.063014828018526,34829.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
46242,2009,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.295815639307589,0.018211976181298,0.061565291895745,34928.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
46638,2010,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.283717750201311,0.01807285162102,0.063700109028064,35996.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
47034,2011,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.283673056550874,0.017845822516964,0.062909825606803,30362.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
47436,2012,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.279403289905216,0.017581286174033,0.062924406437723,32287.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
47838,2013,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.25449762538967,0.016765725525886,0.065877728722285,34578.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
48240,2014,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.251787660943979,0.016381024730472,0.06505888600362,52492.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
48642,2015,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.258840860159146,0.016259477046831,0.062816500597447,51190.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
49044,2016,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.268594257640799,0.016043726738948,0.059732203062969,54506.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
49446,2017,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.273490309031952,0.015869367888739,0.058025338977862,53499.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
49846,2018,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.297101410478296,0.016225164219159,0.054611535478875,28743.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
50247,2019,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.318603455710608,0.01637303174501,0.051390000489768,29181.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
50640,2020,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.340295559634843,0.016856041483477,0.049533533442414,14734.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
51036,2021,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.317450219447043,0.016209802839388,0.051062503178052,14824.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
51428,2022,NA,country,ECU,ECU-ENEMDU,tasa_agro,Total,Total,Total,Total,Total,Total,0.305392295197455,0.016192002151495,0.053020336158205,14017.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
51743,2003,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.369791083831308,0.02330898866349,0.063032857423148,4978.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
52096,2004,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.389030077447194,0.023993987193851,0.061676432195934,22464.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
52411,2006,NA,country,GTM,GTM-ENCOVI,tasa_agro,Total,Total,Total,Total,Total,Total,0.322465543425416,0.022268227443981,0.069056145371177,22553.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
52745,2010,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.341394901257276,0.021749411631591,0.063707488165446,6044.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
53079,2011,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.37956851084728,0.021661660945571,0.057069172827898,6161.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
53418,2012,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.330876049905147,0.01999918023404,0.060443118321116,6533.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
53757,2013,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.327838982825803,0.019751356648114,0.060247126433432,6644.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
54096,2014,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.327332865929483,0.018472487667083,0.056433342294026,7028.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
54447,2015,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.337434441391854,0.018239030449725,0.054052071194903,9931.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
54792,2016,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.298443485985196,0.017848822654189,0.059806373710145,9532.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
55141,2017,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.327310453760098,0.017978104530064,0.054926765471539,9624.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
55493,2018,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.341945662303047,0.017808324751419,0.052079399491362,9372.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
55848,2019,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.327068055195329,0.017547032352932,0.05364948387409,9113.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56202,2021,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.305302223585299,0.016708460801,0.054727609267907,10932.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56571,2022,NA,country,GTM,GTM-ENEI,tasa_agro,Total,Total,Total,Total,Total,Total,0.280744400800264,0.016653816332151,0.059320208291525,8692.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
56844,2017,NA,country,GUY,GUY-LFS,tasa_agro,Total,Total,Total,Total,Total,Total,0.188837420856862,0.07650346335278,0.40512872398723,4793.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57110,2018,NA,country,GUY,GUY-LFS,tasa_agro,Total,Total,Total,Total,Total,Total,0.175777110149199,0.077903886133792,0.443196990027126,4344.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57365,2019,NA,country,GUY,GUY-LFS,tasa_agro,Total,Total,Total,Total,Total,Total,0.132761926291229,0.069662618839693,0.524718349497884,4091.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57621,2021,NA,country,GUY,GUY-LFS,tasa_agro,Total,Total,Total,Total,Total,Total,0.136936431219715,0.069025509956136,0.50406973032169,4177.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
57931,2003,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.374312659091539,0.031026920825288,0.082890386076149,14576.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58238,2004,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.350223552751579,0.030494691059728,0.087072073880076,12811.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58541,2005,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.39404843330497,0.030583924824868,0.077614633735132,12322.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
58861,2006,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.36411753921627,0.029103643563251,0.079929254783756,36340.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59183,2007,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.346645358048316,0.02820646084639,0.081369792473778,37755.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59505,2008,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.340847419458362,0.027773944414214,0.081484977818958,38048.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
59827,2009,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.371628483326266,0.027250202400045,0.07332646345119,38953.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60136,2010,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.375896545053618,0.026809027268488,0.071320227922456,13197.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60446,2011,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.366598166526081,0.026788589333994,0.073073440568036,12782.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
60753,2012,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.382817515400992,0.026942970583634,0.070380715353141,12901.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61065,2013,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.358247561100717,0.025650810079682,0.071600794715446,13406.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61378,2014,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.300726606205133,0.024607026844111,0.081825240389025,10010.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61684,2015,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.299441322539756,0.023981277652532,0.080086734352933,11344.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
61999,2016,NA,country,HND,HND-EPHPM,tasa_agro,Total,Total,Total,Total,Total,Total,0.284693059541422,0.02360820894917,0.082925129917807,11421.0,Total,Household Socio-Economic Surveys,Encuestas socioeconómicas de los hogares,Employment and social security,Empleo y seguridad social,Total,Total,Total,Total
